Gm#,Date,Tm,Opp,Attendance,,,,,,,,,,,,,,,,,
3717,"Tuesday, Sep 20",MIL,NYM,"26,319",,,,,,,,,,,,,,,,,
3718,"Wednesday, Sep 21",MIL,NYM,"25,204",,,,,,,,,,,,,,,,,
3719,"Tuesday, Sep 27",MIL,STL,"29,341",,,,,,,,,,,,,,,,,
3720,"Wednesday, Sep 28",MIL,STL,"28,835",,,,,,,,,,,,,,,,,
3721,"Thursday, Sep 29",MIL,MIA,"23,122",,,,,,,,,,,,,,,,,
3722,"Friday, Sep 30",MIL,MIA,"31,945",,,,,,,,,,,,,,,,,
3723,"Saturday, Oct 1",MIL,MIA,"30,686",,,,,,,,,,,,,,,,,
3724,"Sunday, Oct 2",MIL,MIA,"31,053",,,,,,,,,,,,,,,,,
3725,"Monday, Oct 3",MIL,ARI,"18,612",,,,,,,,,,,,,,,,,
3726,"Tuesday, Oct 4",MIL,ARI,"19,611",,,,,,,,,,,,,,,,,
3727,"Wednesday, Oct 5",MIL,ARI,"18,765",,,,,,,,,,,,,,,,,
3728,"Friday, Apr 8",MIN,SEA,"35,462",,,,,,,,,,,,,,,,,
3729,"Saturday, Apr 9",MIN,SEA,"20,867",,,,,,,,,,,,,,,,,
3730,"Sunday, Apr 10",MIN,SEA,"17,018",,,,,,,,,,,,,,,,,
3731,"Monday, Apr 11",MIN,SEA,"12,932",,,,,,,,,,,,,,,,,
3732,"Tuesday, Apr 12",MIN,LAD,"16,732",,,,,,,,,,,,,,,,,
3733,"Wednesday, Apr 13",MIN,LAD,"17,101",,,,,,,,,,,,,,,,,
3734,"Friday, Apr 22",MIN,CHW,"14,257",,,,,,,,,,,,,,,,,
3735,"Saturday, Apr 23",MIN,CHW,"16,686",,,,,,,,,,,,,,,,,
3736,"Sunday, Apr 24",MIN,CHW,"16,197",,,,,,,,,,,,,,,,,
3737,"Tuesday, Apr 26",MIN,DET,"11,803",,,,,,,,,,,,,,,,,
3738,"Wednesday, Apr 27",MIN,DET,"11,829",,,,,,,,,,,,,,,,,
3739,"Thursday, Apr 28",MIN,DET,"19,365",,,,,,,,,,,,,,,,,
3740,"Friday, May 6",MIN,OAK,"17,509",,,,,,,,,,,,,,,,,
3741,"Saturday, May 7",MIN,OAK,"22,272",,,,,,,,,,,,,,,,,
3742,"Sunday, May 8",MIN,OAK,"14,295",,,,,,,,,,,,,,,,,
3743,"Tuesday, May 10",MIN,HOU,"16,156",,,,,,,,,,,,,,,,,
3744,"Wednesday, May 11",MIN,HOU,,,,,,,,,,,,,,,,,,
3745,"Thursday, May 12",MIN,HOU,"16,918",,,,,,,,,,,,,,,,,
3746,"Friday, May 13",MIN,CLE,"18,711",,,,,,,,,,,,,,,,,
3747,"Saturday, May 14",MIN,CLE,"22,939",,,,,,,,,,,,,,,,,
3748,"Sunday, May 15",MIN,CLE,"19,850",,,,,,,,,,,,,,,,,
3749,"Monday, May 23",MIN,DET,"16,361",,,,,,,,,,,,,,,,,
3750,"Tuesday, May 24",MIN,DET,"17,882",,,,,,,,,,,,,,,,,
3751,"Wednesday, May 25",MIN,DET,"20,375",,,,,,,,,,,,,,,,,
3752,"Thursday, May 26",MIN,KCR,"17,657",,,,,,,,,,,,,,,,,
3753,"Friday, May 27",MIN,KCR,"21,841",,,,,,,,,,,,,,,,,
3754,"Saturday, May 28",MIN,KCR,"22,249",,,,,,,,,,,,,,,,,
3755,"Sunday, May 29",MIN,KCR,"27,195",,,,,,,,,,,,,,,,,
3756,"Tuesday, Jun 7",MIN,NYY,"27,643",,,,,,,,,,,,,,,,,
3757,"Wednesday, Jun 8",MIN,NYY,"22,286",,,,,,,,,,,,,,,,,
3758,"Thursday, Jun 9",MIN,NYY,"26,646",,,,,,,,,,,,,,,,,
3759,"Friday, Jun 10",MIN,TBR,"23,761",,,,,,,,,,,,,,,,,
3760,"Saturday, Jun 11",MIN,TBR,"22,741",,,,,,,,,,,,,,,,,
3761,"Sunday, Jun 12",MIN,TBR,"25,350",,,,,,,,,,,,,,,,,
3762,"Tuesday, Jun 21",MIN,CLE,"22,341",,,,,,,,,,,,,,,,,
3763,"Wednesday, Jun 22",MIN,CLE,"25,604",,,,,,,,,,,,,,,,,
3764,"Thursday, Jun 23",MIN,CLE,"24,929",,,,,,,,,,,,,,,,,
3765,"Friday, Jun 24",MIN,COL,"24,643",,,,,,,,,,,,,,,,,
3766,"Saturday, Jun 25",MIN,COL,"24,578",,,,,,,,,,,,,,,,,
3767,"Sunday, Jun 26",MIN,COL,"28,048",,,,,,,,,,,,,,,,,
3768,"Friday, Jul 1",MIN,BAL,"25,540",,,,,,,,,,,,,,,,,
3769,"Saturday, Jul 2",MIN,BAL,"20,618",,,,,,,,,,,,,,,,,
3770,"Sunday, Jul 3",MIN,BAL,"24,424",,,,,,,,,,,,,,,,,
3771,"Tuesday, Jul 12",MIN,MIL,"37,183",,,,,,,,,,,,,,,,,
3772,"Wednesday, Jul 13",MIN,MIL,"38,802",,,,,,,,,,,,,,,,,
3773,"Thursday, Jul 14",MIN,CHW,"26,907",,,,,,,,,,,,,,,,,
3774,"Friday, Jul 15",MIN,CHW,"27,021",,,,,,,,,,,,,,,,,
3775,"Saturday, Jul 16",MIN,CHW,"28,514",,,,,,,,,,,,,,,,,
3776,"Sunday, Jul 17",MIN,CHW,"23,225",,,,,,,,,,,,,,,,,
3777,"Monday, Aug 1",MIN,DET,"20,231",,,,,,,,,,,,,,,,,
3778,"Tuesday, Aug 2",MIN,DET,"23,394",,,,,,,,,,,,,,,,,
3779,"Wednesday, Aug 3",MIN,DET,"25,044",,,,,,,,,,,,,,,,,
3780,"Thursday, Aug 4",MIN,TOR,"39,030",,,,,,,,,,,,,,,,,
3781,"Friday, Aug 5",MIN,TOR,"29,593",,,,,,,,,,,,,,,,,
3782,"Saturday, Aug 6",MIN,TOR,"27,471",,,,,,,,,,,,,,,,,
3783,"Sunday, Aug 7",MIN,TOR,"26,155",,,,,,,,,,,,,,,,,
3784,"Monday, Aug 15",MIN,KCR,"22,003",,,,,,,,,,,,,,,,,
3785,"Tuesday, Aug 16",MIN,KCR,"23,093",,,,,,,,,,,,,,,,,
3786,"Wednesday, Aug 17",MIN,KCR,"23,543",,,,,,,,,,,,,,,,,
3787,"Friday, Aug 19",MIN,TEX,"22,627",,,,,,,,,,,,,,,,,
3788,"Saturday, Aug 20",MIN,TEX,"21,781",,,,,,,,,,,,,,,,,
3789,"Sunday, Aug 21",MIN,TEX,"24,802",,,,,,,,,,,,,,,,,
3790,"Monday, Aug 22",MIN,TEX,"18,595",,,,,,,,,,,,,,,,,
3791,"Friday, Aug 26",MIN,SFG,"25,246",,,,,,,,,,,,,,,,,
3792,"Saturday, Aug 27",MIN,SFG,"27,570",,,,,,,,,,,,,,,,,
3793,"Sunday, Aug 28",MIN,SFG,"25,285",,,,,,,,,,,,,,,,,
3794,"Monday, Aug 29",MIN,BOS,"19,581",,,,,,,,,,,,,,,,,
3795,"Tuesday, Aug 30",MIN,BOS,"19,909",,,,,,,,,,,,,,,,,
3796,"Wednesday, Aug 31",MIN,BOS,"19,337",,,,,,,,,,,,,,,,,
3797,"Friday, Sep 9",MIN,CLE,"18,595",,,,,,,,,,,,,,,,,
3798,"Saturday, Sep 10",MIN,CLE,"26,073",,,,,,,,,,,,,,,,,
3799,"Sunday, Sep 11",MIN,CLE,"19,016",,,,,,,,,,,,,,,,,
3800,"Tuesday, Sep 13",MIN,KCR,"19,005",,,,,,,,,,,,,,,,,
3801,"Wednesday, Sep 14",MIN,KCR,"14,927",,,,,,,,,,,,,,,,,
3802,"Thursday, Sep 15",MIN,KCR,"16,595",,,,,,,,,,,,,,,,,
3803,"Friday, Sep 23",MIN,LAA,"24,896",,,,,,,,,,,,,,,,,
3804,"Saturday, Sep 24",MIN,LAA,"30,959",,,,,,,,,,,,,,,,,
3805,"Sunday, Sep 25",MIN,LAA,"24,133",,,,,,,,,,,,,,,,,
3806,"Tuesday, Sep 27",MIN,CHW,"23,647",,,,,,,,,,,,,,,,,
3807,"Wednesday, Sep 28",MIN,CHW,"22,332",,,,,,,,,,,,,,,,,
3808,"Thursday, Sep 29",MIN,CHW,"23,397",,,,,,,,,,,,,,,,,
3809,"Friday, Apr 15",NYM,ARI,"43,820",,,,,,,,,,,,,,,,,
3810,"Saturday, Apr 16",NYM,ARI,"37,935",,,,,,,,,,,,,,,,,
3811,"Sunday, Apr 17",NYM,ARI,"24,515",,,,,,,,,,,,,,,,,
3812,"Tuesday, Apr 19 (1)",NYM,SFG,,,,,,,,,,,,,,,,,,
3813,"Tuesday, Apr 19 (2)",NYM,SFG,"27,490",,,,,,,,,,,,,,,,,
3814,"Wednesday, Apr 20",NYM,SFG,"30,050",,,,,,,,,,,,,,,,,
3815,"Thursday, Apr 21",NYM,SFG,"28,760",,,,,,,,,,,,,,,,,
3816,"Friday, Apr 29",NYM,PHI,"32,416",,,,,,,,,,,,,,,,,
3817,"Saturday, Apr 30",NYM,PHI,"40,036",,,,,,,,,,,,,,,,,
3818,"Sunday, May 1",NYM,PHI,"30,608",,,,,,,,,,,,,,,,,
3819,"Monday, May 2",NYM,ATL,"23,413",,,,,,,,,,,,,,,,,
3820,"Tuesday, May 3 (1)",NYM,ATL,,,,,,,,,,,,,,,,,,
3821,"Tuesday, May 3 (2)",NYM,ATL,"27,206",,,,,,,,,,,,,,,,,
3822,"Wednesday, May 4",NYM,ATL,"23,973",,,,,,,,,,,,,,,,,
3823,"Friday, May 13",NYM,SEA,"36,629",,,,,,,,,,,,,,,,,
3824,"Saturday, May 14",NYM,SEA,"37,140",,,,,,,,,,,,,,,,,
3825,"Sunday, May 15",NYM,SEA,"38,476",,,,,,,,,,,,,,,,,
3826,"Tuesday, May 17 (1)",NYM,STL,,,,,,,,,,,,,,,,,,
3827,"Tuesday, May 17 (2)",NYM,STL,"27,457",,,,,,,,,,,,,,,,,
3828,"Wednesday, May 18",NYM,STL,"32,798",,,,,,,,,,,,,,,,,
3829,"Thursday, May 19",NYM,STL,"28,801",,,,,,,,,,,,,,,,,
3830,"Friday, May 27",NYM,PHI,"30,175",,,,,,,,,,,,,,,,,
3831,"Saturday, May 28",NYM,PHI,"37,455",,,,,,,,,,,,,,,,,
3832,"Sunday, May 29",NYM,PHI,"36,513",,,,,,,,,,,,,,,,,
3833,"Monday, May 30",NYM,WSN,"22,007",,,,,,,,,,,,,,,,,
3834,"Tuesday, May 31",NYM,WSN,"25,263",,,,,,,,,,,,,,,,,
3835,"Wednesday, Jun 1",NYM,WSN,"25,417",,,,,,,,,,,,,,,,,
3836,"Tuesday, Jun 14",NYM,MIL,"28,495",,,,,,,,,,,,,,,,,
3837,"Wednesday, Jun 15",NYM,MIL,"25,422",,,,,,,,,,,,,,,,,
3838,"Thursday, Jun 16",NYM,MIL,"25,002",,,,,,,,,,,,,,,,,
3839,"Friday, Jun 17",NYM,MIA,"36,111",,,,,,,,,,,,,,,,,
3840,"Saturday, Jun 18",NYM,MIA,"40,021",,,,,,,,,,,,,,,,,
3841,"Sunday, Jun 19",NYM,MIA,"41,255",,,,,,,,,,,,,,,,,
3842,"Monday, Jun 20",NYM,MIA,"34,947",,,,,,,,,,,,,,,,,
3843,"Tuesday, Jun 28",NYM,HOU,"36,673",,,,,,,,,,,,,,,,,
3844,"Wednesday, Jun 29",NYM,HOU,"29,230",,,,,,,,,,,,,,,,,
3845,"Friday, Jul 1",NYM,TEX,"35,639",,,,,,,,,,,,,,,,,
3846,"Saturday, Jul 2",NYM,TEX,"26,494",,,,,,,,,,,,,,,,,
3847,"Sunday, Jul 3",NYM,TEX,"25,241",,,,,,,,,,,,,,,,,
3848,"Thursday, Jul 7",NYM,MIA,"30,555",,,,,,,,,,,,,,,,,
3849,"Friday, Jul 8",NYM,MIA,"25,208",,,,,,,,,,,,,,,,,
3850,"Saturday, Jul 9",NYM,MIA,"43,336",,,,,,,,,,,,,,,,,
3851,"Sunday, Jul 10",NYM,MIA,"34,774",,,,,,,,,,,,,,,,,
3852,"Friday, Jul 22",NYM,SDP,"36,855",,,,,,,,,,,,,,,,,
3853,"Saturday, Jul 23",NYM,SDP,"39,359",,,,,,,,,,,,,,,,,
3854,"Sunday, Jul 24",NYM,SDP,"35,475",,,,,,,,,,,,,,,,,
3855,"Tuesday, Jul 26",NYM,NYY,"42,364",,,,,,,,,,,,,,,,,
3856,"Wednesday, Jul 27",NYM,NYY,"43,693",,,,,,,,,,,,,,,,,
3857,"Thursday, Aug 4",NYM,ATL,"38,693",,,,,,,,,,,,,,,,,
3858,"Friday, Aug 5",NYM,ATL,"40,305",,,,,,,,,,,,,,,,,
3859,"Saturday, Aug 6 (1)",NYM,ATL,"37,790",,,,,,,,,,,,,,,,,
3860,"Saturday, Aug 6 (2)",NYM,ATL,"37,452",,,,,,,,,,,,,,,,,
3861,"Sunday, Aug 7",NYM,ATL,"37,717",,,,,,,,,,,,,,,,,
3862,"Monday, Aug 8",NYM,CIN,"28,448",,,,,,,,,,,,,,,,,
3863,"Tuesday, Aug 9",NYM,CIN,"30,816",,,,,,,,,,,,,,,,,
3864,"Wednesday, Aug 10",NYM,CIN,"36,883",,,,,,,,,,,,,,,,,
3865,"Friday, Aug 12",NYM,PHI,"38,467",,,,,,,,,,,,,,,,,
3866,"Saturday, Aug 13",NYM,PHI,"43,857",,,,,,,,,,,,,,,,,
3867,"Sunday, Aug 14",NYM,PHI,"40,513",,,,,,,,,,,,,,,,,
3868,"Thursday, Aug 25",NYM,COL,"37,377",,,,,,,,,,,,,,,,,
3869,"Friday, Aug 26",NYM,COL,"32,447",,,,,,,,,,,,,,,,,
3870,"Saturday, Aug 27",NYM,COL,"42,617",,,,,,,,,,,,,,,,,
3871,"Sunday, Aug 28",NYM,COL,"36,396",,,,,,,,,,,,,,,,,
3872,"Tuesday, Aug 30",NYM,LAD,"40,607",,,,,,,,,,,,,,,,,
3873,"Wednesday, Aug 31",NYM,LAD,"41,799",,,,,,,,,,,,,,,,,
3874,"Thursday, Sep 1",NYM,LAD,"36,908",,,,,,,,,,,,,,,,,
3875,"Friday, Sep 2",NYM,WSN,"33,630",,,,,,,,,,,,,,,,,
3876,"Saturday, Sep 3",NYM,WSN,"33,509",,,,,,,,,,,,,,,,,
3877,"Sunday, Sep 4",NYM,WSN,"31,711",,,,,,,,,,,,,,,,,
3878,"Monday, Sep 12",NYM,CHC,"28,081",,,,,,,,,,,,,,,,,
3879,"Tuesday, Sep 13",NYM,CHC,"26,435",,,,,,,,,,,,,,,,,
3880,"Wednesday, Sep 14",NYM,CHC,"28,522",,,,,,,,,,,,,,,,,
3881,"Thursday, Sep 15",NYM,PIT,"25,683",,,,,,,,,,,,,,,,,
3882,"Friday, Sep 16",NYM,PIT,"28,928",,,,,,,,,,,,,,,,,
3883,"Saturday, Sep 17",NYM,PIT,"40,111",,,,,,,,,,,,,,,,,
3884,"Sunday, Sep 18",NYM,PIT,"36,291",,,,,,,,,,,,,,,,,
3885,"Tuesday, Sep 27",NYM,MIA,"29,067",,,,,,,,,,,,,,,,,
3886,"Wednesday, Sep 28",NYM,MIA,"28,228",,,,,,,,,,,,,,,,,
3887,"Tuesday, Oct 4 (1)",NYM,WSN,,,,,,,,,,,,,,,,,,
3888,"Tuesday, Oct 4 (2)",NYM,WSN,"23,649",,,,,,,,,,,,,,,,,
3889,"Wednesday, Oct 5",NYM,WSN,"27,298",,,,,,,,,,,,,,,,,
3890,"Friday, Apr 8",NYY,BOS,"46,097",,,,,,,,,,,,,,,,,
3891,"Saturday, Apr 9",NYY,BOS,"46,882",,,,,,,,,,,,,,,,,
3892,"Sunday, Apr 10",NYY,BOS,"40,108",,,,,,,,,,,,,,,,,
3893,"Monday, Apr 11",NYY,TOR,"26,211",,,,,,,,,,,,,,,,,
3894,"Tuesday, Apr 12",NYY,TOR,"25,068",,,,,,,,,,,,,,,,,
3895,"Wednesday, Apr 13",NYY,TOR,"30,109",,,,,,,,,,,,,,,,,
3896,"Thursday, Apr 14",NYY,TOR,"37,255",,,,,,,,,,,,,,,,,
3897,"Friday, Apr 22",NYY,CLE,"41,062",,,,,,,,,,,,,,,,,
3898,"Saturday, Apr 23",NYY,CLE,"39,180",,,,,,,,,,,,,,,,,
3899,"Sunday, Apr 24",NYY,CLE,"39,050",,,,,,,,,,,,,,,,,
3900,"Tuesday, Apr 26",NYY,BAL,"28,596",,,,,,,,,,,,,,,,,
3901,"Wednesday, Apr 27",NYY,BAL,"31,122",,,,,,,,,,,,,,,,,
3902,"Thursday, Apr 28",NYY,BAL,"29,268",,,,,,,,,,,,,,,,,
3903,"Sunday, May 8 (1)",NYY,TEX,,,,,,,,,,,,,,,,,,
3904,"Sunday, May 8 (2)",NYY,TEX,"40,714",,,,,,,,,,,,,,,,,
3905,"Monday, May 9",NYY,TEX,"34,866",,,,,,,,,,,,,,,,,
3906,"Tuesday, May 10",NYY,TOR,"41,522",,,,,,,,,,,,,,,,,
3907,"Wednesday, May 11",NYY,TOR,"42,105",,,,,,,,,,,,,,,,,
3908,"Saturday, May 21",NYY,CHW,"44,001",,,,,,,,,,,,,,,,,
3909,"Sunday, May 22 (1)",NYY,CHW,,,,,,,,,,,,,,,,,,
3910,"Sunday, May 22 (2)",NYY,CHW,"36,167",,,,,,,,,,,,,,,,,
3911,"Monday, May 23",NYY,BAL,"32,187",,,,,,,,,,,,,,,,,
3912,"Tuesday, May 24",NYY,BAL,"32,289",,,,,,,,,,,,,,,,,
3913,"Wednesday, May 25",NYY,BAL,"39,154",,,,,,,,,,,,,,,,,
3914,"Tuesday, May 31",NYY,LAA,"31,242",,,,,,,,,,,,,,,,,
3915,"Thursday, Jun 2 (1)",NYY,LAA,"30,518",,,,,,,,,,,,,,,,,
3916,"Thursday, Jun 2 (2)",NYY,LAA,"33,476",,,,,,,,,,,,,,,,,
3917,"Friday, Jun 3",NYY,DET,"42,026",,,,,,,,,,,,,,,,,
3918,"Saturday, Jun 4",NYY,DET,"38,106",,,,,,,,,,,,,,,,,
3919,"Sunday, Jun 5",NYY,DET,"38,030",,,,,,,,,,,,,,,,,
3920,"Friday, Jun 10",NYY,CHC,"43,446",,,,,,,,,,,,,,,,,
3921,"Saturday, Jun 11",NYY,CHC,"38,043",,,,,,,,,,,,,,,,,
3922,"Sunday, Jun 12",NYY,CHC,"39,114",,,,,,,,,,,,,,,,,
3923,"Tuesday, Jun 14",NYY,TBR,"35,692",,,,,,,,,,,,,,,,,
3924,"Wednesday, Jun 15",NYY,TBR,"35,104",,,,,,,,,,,,,,,,,
3925,"Thursday, Jun 16",NYY,TBR,"39,469",,,,,,,,,,,,,,,,,
3926,"Thursday, Jun 23",NYY,HOU,"44,071",,,,,,,,,,,,,,,,,
3927,"Friday, Jun 24",NYY,HOU,"47,528",,,,,,,,,,,,,,,,,
3928,"Saturday, Jun 25",NYY,HOU,"45,076",,,,,,,,,,,,,,,,,
3929,"Sunday, Jun 26",NYY,HOU,"44,028",,,,,,,,,,,,,,,,,
3930,"Monday, Jun 27",NYY,OAK,"33,168",,,,,,,,,,,,,,,,,
3931,"Tuesday, Jun 28",NYY,OAK,"38,051",,,,,,,,,,,,,,,,,
3932,"Wednesday, Jun 29",NYY,OAK,"39,647",,,,,,,,,,,,,,,,,
3933,"Tuesday, Jul 12",NYY,CIN,"40,235",,,,,,,,,,,,,,,,,
3934,"Wednesday, Jul 13",NYY,CIN,"36,772",,,,,,,,,,,,,,,,,
3935,"Thursday, Jul 14",NYY,CIN,"41,311",,,,,,,,,,,,,,,,,
3936,"Friday, Jul 15",NYY,BOS,"47,573",,,,,,,,,,,,,,,,,
3937,"Saturday, Jul 16",NYY,BOS,"47,997",,,,,,,,,,,,,,,,,
3938,"Sunday, Jul 17",NYY,BOS,"47,958",,,,,,,,,,,,,,,,,
3939,"Thursday, Jul 28",NYY,KCR,"43,836",,,,,,,,,,,,,,,,,
3940,"Friday, Jul 29",NYY,KCR,"42,481",,,,,,,,,,,,,,,,,
3941,"Saturday, Jul 30",NYY,KCR,"44,081",,,,,,,,,,,,,,,,,
3942,"Sunday, Jul 31",NYY,KCR,"45,341",,,,,,,,,,,,,,,,,
3943,"Monday, Aug 1",NYY,SEA,"36,731",,,,,,,,,,,,,,,,,
3944,"Tuesday, Aug 2",NYY,SEA,"38,735",,,,,,,,,,,,,,,,,
3945,"Wednesday, Aug 3",NYY,SEA,"42,169",,,,,,,,,,,,,,,,,
3946,"Monday, Aug 15",NYY,TBR,"42,192",,,,,,,,,,,,,,,,,
3947,"Tuesday, Aug 16",NYY,TBR,"41,083",,,,,,,,,,,,,,,,,
3948,"Wednesday, Aug 17",NYY,TBR,"42,512",,,,,,,,,,,,,,,,,
3949,"Thursday, Aug 18",NYY,TOR,"41,419",,,,,,,,,,,,,,,,,
3950,"Friday, Aug 19",NYY,TOR,"46,194",,,,,,,,,,,,,,,,,
3951,"Saturday, Aug 20",NYY,TOR,"45,538",,,,,,,,,,,,,,,,,
3952,"Sunday, Aug 21",NYY,TOR,"46,958",,,,,,,,,,,,,,,,,
3953,"Monday, Aug 22",NYY,NYM,"48,760",,,,,,,,,,,,,,,,,
3954,"Tuesday, Aug 23",NYY,NYM,"49,217",,,,,,,,,,,,,,,,,
3955,"Monday, Sep 5",NYY,MIN,"38,446",,,,,,,,,,,,,,,,,
3956,"Wednesday, Sep 7 (1)",NYY,MIN,,,,,,,,,,,,,,,,,,
3957,"Wednesday, Sep 7 (2)",NYY,MIN,"30,157",,,,,,,,,,,,,,,,,
3958,"Thursday, Sep 8",NYY,MIN,"35,551",,,,,,,,,,,,,,,,,
3959,"Friday, Sep 9",NYY,TBR,"46,160",,,,,,,,,,,,,,,,,
3960,"Saturday, Sep 10",NYY,TBR,"43,088",,,,,,,,,,,,,,,,,
3961,"Sunday, Sep 11",NYY,TBR,"36,402",,,,,,,,,,,,,,,,,
3962,"Tuesday, Sep 20",NYY,PIT,"40,157",,,,,,,,,,,,,,,,,
3963,"Wednesday, Sep 21",NYY,PIT,"46,175",,,,,,,,,,,,,,,,,
3964,"Thursday, Sep 22",NYY,BOS,"43,123",,,,,,,,,,,,,,,,,
3965,"Friday, Sep 23",NYY,BOS,"47,346",,,,,,,,,,,,,,,,,
3966,"Saturday, Sep 24",NYY,BOS,"47,611",,,,,,,,,,,,,,,,,
3967,"Sunday, Sep 25",NYY,BOS,"46,707",,,,,,,,,,,,,,,,,
3968,"Friday, Sep 30",NYY,BAL,"47,583",,,,,,,,,,,,,,,,,
3969,"Saturday, Oct 1",NYY,BAL,"45,428",,,,,,,,,,,,,,,,,
3970,"Sunday, Oct 2",NYY,BAL,"44,332",,,,,,,,,,,,,,,,,
3971,"Monday, Apr 18",OAK,BAL,"17,503",,,,,,,,,,,,,,,,,
3972,"Tuesday, Apr 19",OAK,BAL,"3,748",,,,,,,,,,,,,,,,,
3973,"Wednesday, Apr 20",OAK,BAL,"2,703",,,,,,,,,,,,,,,,,
3974,"Thursday, Apr 21",OAK,BAL,"4,429",,,,,,,,,,,,,,,,,
3975,"Friday, Apr 22",OAK,TEX,"7,012",,,,,,,,,,,,,,,,,
3976,"Saturday, Apr 23",OAK,TEX,"9,120",,,,,,,,,,,,,,,,,
3977,"Sunday, Apr 24",OAK,TEX,"11,083",,,,,,,,,,,,,,,,,
3978,"Friday, Apr 29",OAK,CLE,"12,910",,,,,,,,,,,,,,,,,
3979,"Saturday, Apr 30",OAK,CLE,"6,707",,,,,,,,,,,,,,,,,
3980,"Sunday, May 1",OAK,CLE,"14,945",,,,,,,,,,,,,,,,,
3981,"Monday, May 2",OAK,TBR,"2,488",,,,,,,,,,,,,,,,,
3982,"Tuesday, May 3",OAK,TBR,"2,815",,,,,,,,,,,,,,,,,
3983,"Wednesday, May 4",OAK,TBR,"4,838",,,,,,,,,,,,,,,,,
3984,"Friday, May 13",OAK,LAA,"13,992",,,,,,,,,,,,,,,,,
3985,"Saturday, May 14 (1)",OAK,LAA,"12,719",,,,,,,,,,,,,,,,,
3986,"Saturday, May 14 (2)",OAK,LAA,"7,737",,,,,,,,,,,,,,,,,
3987,"Sunday, May 15",OAK,LAA,"14,668",,,,,,,,,,,,,,,,,
3988,"Monday, May 16",OAK,MIN,"3,138",,,,,,,,,,,,,,,,,
3989,"Tuesday, May 17",OAK,MIN,"3,640",,,,,,,,,,,,,,,,,
3990,"Wednesday, May 18",OAK,MIN,"7,106",,,,,,,,,,,,,,,,,
3991,"Thursday, May 26",OAK,TEX,"3,203",,,,,,,,,,,,,,,,,
3992,"Friday, May 27",OAK,TEX,"5,010",,,,,,,,,,,,,,,,,
3993,"Saturday, May 28",OAK,TEX,"6,502",,,,,,,,,,,,,,,,,
3994,"Sunday, May 29",OAK,TEX,"8,342",,,,,,,,,,,,,,,,,
3995,"Monday, May 30",OAK,HOU,"8,753",,,,,,,,,,,,,,,,,
3996,"Tuesday, May 31",OAK,HOU,"3,469",,,,,,,,,,,,,,,,,
3997,"Wednesday, Jun 1",OAK,HOU,"5,189",,,,,,,,,,,,,,,,,
3998,"Friday, Jun 3",OAK,BOS,"17,852",,,,,,,,,,,,,,,,,
3999,"Saturday, Jun 4",OAK,BOS,"14,796",,,,,,,,,,,,,,,,,
4000,"Sunday, Jun 5",OAK,BOS,"12,084",,,,,,,,,,,,,,,,,
4001,"Friday, Jun 17",OAK,KCR,"8,772",,,,,,,,,,,,,,,,,
4002,"Saturday, Jun 18",OAK,KCR,"10,936",,,,,,,,,,,,,,,,,
4003,"Sunday, Jun 19",OAK,KCR,"14,341",,,,,,,,,,,,,,,,,
4004,"Tuesday, Jun 21",OAK,SEA,"4,733",,,,,,,,,,,,,,,,,
4005,"Wednesday, Jun 22",OAK,SEA,"5,414",,,,,,,,,,,,,,,,,
4006,"Thursday, Jun 23",OAK,SEA,"8,215",,,,,,,,,,,,,,,,,
4007,"Monday, Jul 4",OAK,TOR,"24,403",,,,,,,,,,,,,,,,,
4008,"Tuesday, Jul 5",OAK,TOR,"4,846",,,,,,,,,,,,,,,,,
4009,"Wednesday, Jul 6",OAK,TOR,"6,330",,,,,,,,,,,,,,,,,
4010,"Friday, Jul 8",OAK,HOU,"6,012",,,,,,,,,,,,,,,,,
4011,"Saturday, Jul 9",OAK,HOU,"10,058",,,,,,,,,,,,,,,,,
4012,"Sunday, Jul 10",OAK,HOU,"10,195",,,,,,,,,,,,,,,,,
4013,"Thursday, Jul 21 (1)",OAK,DET,,,,,,,,,,,,,,,,,,
4014,"Thursday, Jul 21 (2)",OAK,DET,"7,282",,,,,,,,,,,,,,,,,
4015,"Friday, Jul 22",OAK,TEX,"6,620",,,,,,,,,,,,,,,,,
4016,"Saturday, Jul 23",OAK,TEX,"10,190",,,,,,,,,,,,,,,,,
4017,"Sunday, Jul 24",OAK,TEX,"9,835",,,,,,,,,,,,,,,,,
4018,"Monday, Jul 25",OAK,HOU,"4,105",,,,,,,,,,,,,,,,,
4019,"Tuesday, Jul 26",OAK,HOU,"5,130",,,,,,,,,,,,,,,,,
4020,"Wednesday, Jul 27",OAK,HOU,"9,367",,,,,,,,,,,,,,,,,
4021,"Saturday, Aug 6",OAK,SFG,"40,065",,,,,,,,,,,,,,,,,
4022,"Sunday, Aug 7",OAK,SFG,"31,605",,,,,,,,,,,,,,,,,
4023,"Monday, Aug 8",OAK,LAA,"5,440",,,,,,,,,,,,,,,,,
4024,"Tuesday, Aug 9",OAK,LAA,"9,351",,,,,,,,,,,,,,,,,
4025,"Wednesday, Aug 10",OAK,LAA,"8,268",,,,,,,,,,,,,,,,,
4026,"Friday, Aug 19",OAK,SEA,"16,912",,,,,,,,,,,,,,,,,
4027,"Saturday, Aug 20",OAK,SEA,"9,626",,,,,,,,,,,,,,,,,
